gvkey,permno,adate,qdate,public_date,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TICKER,cusip
8068,34833,2016-12-31,2016-12-31,2017-04-30,185.977,0.416,23.306,-58.057,-58.057,-46.977,-82.053,4.663,13.908,,-0.099,0.273,-0.15,0.411,-0.165,0.327,0.064,-0.041,-0.047,,-0.044,-0.022,-0.044,-0.044,-0.037,0.096,0.686,0.314,0.314,0.314,0.035,0.032,0.104,0.103,0.564,0.228,3.561,0,0.294,0.454,0.433,0.532,0.157,0.197,0.668,0.434,0.501,0.39,1.005,-2.432,-5.175,0.355,1.189,1.325,,6.416,0.233,2.614,1.664,0.322,0.469,4.884,0,0,0,-0.101,2.079,-0.025,4.94%,OXY,67459910
8068,34833,2016-12-31,2017-03-31,2017-05-31,95.379,0.456,18.301,-128.11,-128.11,-85.406,-83,4.125,13.466,,-0.048,0.316,-0.06,0.444,-0.083,0.331,0.082,-0.022,-0.021,,-0.023,-0.007,-0.023,-0.019,-0.016,0.114,0.711,0.289,0.293,0.289,0.035,0.034,0.132,0.108,0.457,0.214,2.63,0.014,0.296,0.439,0.571,0.554,0.157,0.165,0.649,0.384,0.481,0.366,0.928,-0.677,-2.099,0.446,1.268,1.421,,6.565,0.258,2.783,1.677,0.353,0.497,4.292,0,0,0,-0.091,2.038,-1.129,5.16%,OXY,67459910
8068,34833,2016-12-31,2017-03-31,2017-06-30,96.9,0.456,18.301,-130.15,-130.15,-86.768,-84.324,4.19,13.681,,-0.048,0.316,-0.06,0.444,-0.083,0.331,0.082,-0.022,-0.021,,-0.023,-0.007,-0.023,-0.019,-0.016,0.114,0.711,0.289,0.293,0.289,0.035,0.034,0.132,0.108,0.457,0.214,2.63,0.014,0.296,0.439,0.571,0.554,0.157,0.165,0.649,0.384,0.481,0.366,0.928,-0.677,-2.099,0.446,1.268,1.421,,6.565,0.258,2.783,1.677,0.353,0.497,4.292,0,0,0,-0.091,2.07,-1.147,5.08%,OXY,67459910
8068,34833,2016-12-31,2017-03-31,2017-07-31,100.233,0.456,18.301,-134.63,-134.63,-89.754,-87.225,4.334,14.151,,-0.048,0.316,-0.06,0.444,-0.083,0.331,0.082,-0.022,-0.021,,-0.023,-0.007,-0.023,-0.019,-0.016,0.114,0.711,0.289,0.293,0.289,0.035,0.034,0.132,0.108,0.457,0.214,2.63,0.014,0.296,0.439,0.571,0.554,0.157,0.165,0.649,0.384,0.481,0.366,0.928,-0.677,-2.099,0.446,1.268,1.421,,6.565,0.258,2.783,1.677,0.353,0.497,4.292,0,0,0,-0.091,2.142,-1.187,4.91%,OXY,67459910
8068,34833,2016-12-31,2017-06-30,2017-08-31,280.203,0.483,16.188,157.105,157.105,398,459.231,3.985,11.215,19.25,0.01,0.327,-0.025,0.448,0.01,0.363,0.088,0.005,-0.009,,0.005,0.013,0.005,-0.008,-0.007,0.121,0.7,0.3,0.308,0.3,0.034,0.033,0.111,0.111,0.493,0.223,2.527,0.026,0.304,0.442,0.591,0.644,0.157,0.272,0.66,0.406,0.492,0.382,0.969,1.379,-0.923,0.365,1.176,1.323,,6.804,0.271,2.776,1.666,0.373,0.533,5.615,0,0,0,-0.093,2.066,43.896,5.09%,OXY,67459910
8068,34833,2016-12-31,2017-06-30,2017-09-30,301.37,0.483,16.188,168.974,168.974,428.067,493.923,4.286,12.062,19.25,0.01,0.327,-0.025,0.448,0.01,0.363,0.088,0.005,-0.009,,0.005,0.013,0.005,-0.008,-0.007,0.121,0.7,0.3,0.308,0.3,0.034,0.033,0.111,0.111,0.493,0.223,2.527,0.026,0.304,0.442,0.591,0.644,0.157,0.272,0.66,0.406,0.492,0.382,0.969,1.379,-0.923,0.365,1.176,1.323,,6.804,0.271,2.776,1.666,0.373,0.533,5.615,0,0,0,-0.093,2.222,46.639,4.80%,OXY,67459910
8068,34833,2016-12-31,2017-06-30,2017-10-31,303.06,0.483,16.188,169.921,169.921,430.467,496.692,4.311,12.13,19.25,0.01,0.327,-0.025,0.448,0.01,0.363,0.088,0.005,-0.009,,0.005,0.013,0.005,-0.008,-0.007,0.121,0.7,0.3,0.308,0.3,0.034,0.033,0.111,0.111,0.493,0.223,2.527,0.026,0.304,0.442,0.591,0.644,0.157,0.272,0.66,0.406,0.492,0.382,0.969,1.379,-0.923,0.365,1.176,1.323,,6.804,0.271,2.776,1.666,0.373,0.533,5.615,0,0,0,-0.093,2.234,45.13,4.77%,OXY,67459910
8068,34833,2016-12-31,2017-09-30,2017-11-30,-511.86,0.441,14.926,99.296,99.296,99.296,100.714,4.57,12.016,4.245,0.046,0.336,0,0.457,0.056,0.384,0.094,0.024,0,,0.025,0.028,0.025,0,0,0.128,0.69,0.31,0.322,0.31,0.035,0.034,0.093,0.119,0.526,0.232,2.474,0.038,0.307,0.446,0.612,0.692,0.157,0.263,0.663,0.427,0.501,0.394,1.005,2.635,-0.015,0.302,1.078,1.224,,6.75,0.279,2.823,1.669,0.387,0.56,8.114,0,0,0,-0.094,2.492,,4.37%,OXY,67459910
8068,34833,2016-12-31,2017-09-30,2017-12-31,-534.8,0.441,14.926,103.746,103.746,103.746,105.229,4.775,12.554,4.245,0.046,0.336,0,0.457,0.056,0.384,0.094,0.024,0,,0.025,0.028,0.025,0,0,0.128,0.69,0.31,0.322,0.31,0.035,0.034,0.093,0.119,0.526,0.232,2.474,0.038,0.307,0.446,0.612,0.692,0.157,0.263,0.663,0.427,0.501,0.394,1.005,2.635,-0.015,0.302,1.078,1.224,,6.75,0.279,2.823,1.669,0.387,0.56,8.114,0,0,0,-0.094,2.604,,4.18%,OXY,67459910
8068,34833,2016-12-31,2017-09-30,2018-01-31,-544.31,0.441,14.926,105.592,105.592,105.592,107.1,4.86,12.777,4.245,0.046,0.336,0,0.457,0.056,0.384,0.094,0.024,0,,0.025,0.028,0.025,0,0,0.128,0.69,0.31,0.322,0.31,0.035,0.034,0.093,0.119,0.526,0.232,2.474,0.038,0.307,0.446,0.612,0.692,0.157,0.263,0.663,0.427,0.501,0.394,1.005,2.635,-0.015,0.302,1.078,1.224,,6.75,0.279,2.823,1.669,0.387,0.56,8.114,0,0,0,-0.094,2.65,,4.11%,OXY,67459910
8068,34833,2017-12-31,2017-12-31,2018-02-28,-121.89,0.375,14.082,69.787,69.787,38.588,38.588,4.013,10.047,1.806,0.105,0.376,0.056,0.496,0.106,0.429,0.11,0.06,0.023,0.013,0.062,0.051,0.062,0.021,0.017,0.148,0.688,0.312,0.329,0.312,0.036,0.035,0.08,0.151,0.51,0.234,2.091,0.051,0.345,0.435,0.635,0.675,0.233,0.28,0.688,0.441,0.51,0.409,1.043,4.8,2.023,0.233,0.949,1.118,,5.968,0.294,2.789,1.604,0.418,0.608,14.377,0,0,0,-0.087,2.373,0.021,4.70%,OXY,67459910
8068,34833,2017-12-31,2017-12-31,2018-03-31,-120.78,0.375,14.082,69.106,69.106,38.212,38.212,3.976,9.956,1.806,0.105,0.376,0.056,0.496,0.106,0.429,0.11,0.06,0.023,0.013,0.062,0.051,0.062,0.021,0.017,0.148,0.688,0.312,0.329,0.312,0.036,0.035,0.08,0.151,0.51,0.234,2.091,0.051,0.345,0.435,0.635,0.675,0.233,0.28,0.688,0.441,0.51,0.409,1.043,4.8,2.023,0.233,0.949,1.118,,5.968,0.294,2.789,1.604,0.418,0.608,14.377,0,0,0,-0.087,2.351,0.021,4.74%,OXY,67459910
8068,34833,2017-12-31,2017-12-31,2018-04-30,-143.65,0.375,14.082,82.191,82.191,45.447,45.447,4.729,11.841,1.806,0.105,0.376,0.056,0.496,0.106,0.429,0.11,0.06,0.023,0.013,0.062,0.051,0.062,0.021,0.017,0.148,0.688,0.312,0.329,0.312,0.036,0.035,0.08,0.151,0.51,0.234,2.091,0.051,0.345,0.435,0.635,0.675,0.233,0.28,0.688,0.441,0.51,0.409,1.043,4.8,2.023,0.233,0.949,1.118,,5.968,0.294,2.789,1.604,0.418,0.608,14.377,0,0,0,-0.087,2.797,0.025,3.99%,OXY,67459910
8068,34833,2017-12-31,2018-03-31,2018-05-31,-161.92,0.43,11.026,50.119,50.419,33.952,33.952,4.843,12.045,1.242,0.143,0.41,0.111,0.526,0.164,0.446,0.13,0.087,0.048,0.013,0.091,0.073,0.091,0.045,0.037,0.167,0.684,0.316,0.328,0.316,0.038,0.036,0.088,0.131,0.529,0.236,1.822,0.038,0.319,0.449,0.802,0.787,0.233,0.27,0.676,0.444,0.507,0.406,1.027,6.269,4.097,0.275,1.031,1.186,,5.966,0.317,3.12,1.494,0.439,0.642,10.523,0,0,0,-0.082,3.016,,3.66%,OXY,67459910
8068,34833,2017-12-31,2018-03-31,2018-06-30,-160.92,0.43,11.026,49.81,50.108,33.742,33.742,4.813,11.971,1.242,0.143,0.41,0.111,0.526,0.164,0.446,0.13,0.087,0.048,0.013,0.091,0.073,0.091,0.045,0.037,0.167,0.684,0.316,0.328,0.316,0.038,0.036,0.088,0.131,0.529,0.236,1.822,0.038,0.319,0.449,0.802,0.787,0.233,0.27,0.676,0.444,0.507,0.406,1.027,6.269,4.097,0.275,1.031,1.186,,5.966,0.317,3.12,1.494,0.439,0.642,10.523,0,0,0,-0.082,2.997,,3.68%,OXY,67459910
8068,34833,2017-12-31,2018-03-31,2018-07-31,-161.4,0.43,11.026,49.958,50.257,33.843,33.843,4.827,12.007,1.242,0.143,0.41,0.111,0.526,0.164,0.446,0.13,0.087,0.048,0.013,0.091,0.073,0.091,0.045,0.037,0.167,0.684,0.316,0.328,0.316,0.038,0.036,0.088,0.131,0.529,0.236,1.822,0.038,0.319,0.449,0.802,0.787,0.233,0.27,0.676,0.444,0.507,0.406,1.027,6.269,4.097,0.275,1.031,1.186,,5.966,0.317,3.12,1.494,0.439,0.642,10.523,0,0,0,-0.082,3.006,,3.67%,OXY,67459910
8068,34833,2017-12-31,2018-06-30,2018-08-31,-120.35,0.339,10.151,37.675,37.675,27.353,27.353,4.26,11.621,1.058,0.156,0.446,0.171,0.558,0.177,0.435,0.152,0.104,0.08,0.013,0.108,0.084,0.108,0.075,0.062,0.188,0.679,0.321,0.33,0.321,0.038,0.037,0.076,0.132,0.531,0.236,1.575,0.025,0.331,0.449,0.884,0.727,0.233,0.158,0.7,0.457,0.513,0.415,1.055,7.03,6.591,0.231,1.056,1.218,,5.444,0.337,3.071,1.454,0.469,0.692,9.119,0,0,0,-0.071,2.819,0.041,3.86%,OXY,67459910
8068,34833,2017-12-31,2018-06-30,2018-09-30,-123.82,0.339,10.151,38.759,38.759,28.14,28.14,4.383,11.955,1.058,0.156,0.446,0.171,0.558,0.177,0.435,0.152,0.104,0.08,0.013,0.108,0.084,0.108,0.075,0.062,0.188,0.679,0.321,0.33,0.321,0.038,0.037,0.076,0.132,0.531,0.236,1.575,0.025,0.331,0.449,0.884,0.727,0.233,0.158,0.7,0.457,0.513,0.415,1.055,7.03,6.591,0.231,1.056,1.218,,5.444,0.337,3.071,1.454,0.469,0.692,9.119,0,0,0,-0.071,2.9,0.042,3.80%,OXY,67459910
8068,34833,2017-12-31,2018-06-30,2018-10-31,-101.06,0.339,10.151,31.637,31.637,22.969,22.969,3.577,9.758,1.058,0.156,0.446,0.171,0.558,0.177,0.435,0.152,0.104,0.08,0.013,0.108,0.084,0.108,0.075,0.062,0.188,0.679,0.321,0.33,0.321,0.038,0.037,0.076,0.132,0.531,0.236,1.575,0.025,0.331,0.449,0.884,0.727,0.233,0.158,0.7,0.457,0.513,0.415,1.055,7.03,6.591,0.231,1.056,1.218,,5.444,0.337,3.071,1.454,0.469,0.692,9.119,0,0,0,-0.071,2.367,0.035,4.65%,OXY,67459910
8068,34833,2017-12-31,2018-09-30,2018-11-30,-97.654,0.366,8.684,20.852,20.852,13.778,13.778,3.205,8.051,0.607,0.237,0.474,0.235,0.577,0.292,0.481,0.184,0.183,0.126,0.013,0.189,0.137,0.189,0.118,0.097,0.22,0.676,0.324,0.329,0.324,0.038,0.037,0.087,0.119,0.533,0.234,1.298,0.015,0.343,0.445,1.016,0.853,0.233,0.272,0.726,0.462,0.518,0.422,1.077,11.403,10.31,0.254,1.119,1.27,,6.007,0.381,3.164,1.378,0.535,0.791,7.934,0,0,0,-0.062,2.342,0.081,4.44%,OXY,67459910
8068,34833,2017-12-31,2018-09-30,2018-12-31,-85.3,0.366,8.684,18.214,18.214,12.035,12.035,2.8,7.032,0.607,0.237,0.474,0.235,0.577,0.292,0.481,0.184,0.183,0.126,0.013,0.189,0.137,0.189,0.118,0.097,0.22,0.676,0.324,0.329,0.324,0.038,0.037,0.087,0.119,0.533,0.234,1.298,0.015,0.343,0.445,1.016,0.853,0.233,0.272,0.726,0.462,0.518,0.422,1.077,11.403,10.31,0.254,1.119,1.27,,6.007,0.381,3.164,1.378,0.535,0.791,7.934,0,0,0,-0.062,2.046,0.07,5.08%,OXY,67459910
8068,34833,2017-12-31,2018-09-30,2019-01-31,-92.804,0.366,8.684,19.816,19.816,13.094,13.094,3.046,7.651,0.607,0.237,0.474,0.235,0.577,0.292,0.481,0.184,0.183,0.126,0.013,0.189,0.137,0.189,0.118,0.097,0.22,0.676,0.324,0.329,0.324,0.038,0.037,0.087,0.119,0.533,0.234,1.298,0.015,0.343,0.445,1.016,0.853,0.233,0.272,0.726,0.462,0.518,0.422,1.077,11.403,10.31,0.254,1.119,1.27,,6.007,0.381,3.164,1.378,0.535,0.791,7.934,0,0,0,-0.062,2.226,0.077,4.67%,OXY,67459910
8068,34833,2018-12-31,2018-12-31,2019-02-28,-64.393,0.483,6.521,15.103,15.137,12.273,12.273,2.782,6.465,0.577,0.232,0.485,0.261,0.581,0.315,0.458,0.201,0.19,0.15,0.263,0.197,0.148,0.197,0.141,0.115,0.236,0.676,0.324,0.327,0.324,0.04,0.039,0.143,0.127,0.499,0.235,1.195,0.011,0.329,0.453,1.165,1.035,0.34,0.351,0.716,0.459,0.514,0.416,1.056,11.62,11.977,0.433,1.17,1.34,,5.958,0.415,3.882,1.61,0.565,0.836,7.073,0,0,0,-0.082,2.23,,4.72%,OXY,67459910
8068,34833,2018-12-31,2018-12-31,2019-03-31,-64.298,0.483,6.521,15.114,15.149,12.282,12.282,2.778,6.456,0.577,0.232,0.485,0.261,0.581,0.315,0.458,0.201,0.19,0.15,0.263,0.197,0.148,0.197,0.141,0.115,0.236,0.676,0.324,0.327,0.324,0.04,0.039,0.143,0.127,0.499,0.235,1.195,0.011,0.329,0.453,1.165,1.035,0.34,0.351,0.716,0.459,0.514,0.416,1.056,11.62,11.977,0.433,1.17,1.34,,5.958,0.415,3.882,1.61,0.565,0.836,7.073,0,0,0,-0.082,2.226,,4.71%,OXY,67459910
8068,34833,2018-12-31,2018-12-31,2019-04-30,-57.188,0.483,6.521,13.443,13.474,10.924,10.924,2.471,5.742,0.577,0.232,0.485,0.261,0.581,0.315,0.458,0.201,0.19,0.15,0.263,0.197,0.148,0.197,0.141,0.115,0.236,0.676,0.324,0.327,0.324,0.04,0.039,0.143,0.127,0.499,0.235,1.195,0.011,0.329,0.453,1.165,1.035,0.34,0.351,0.716,0.459,0.514,0.416,1.056,11.62,11.977,0.433,1.17,1.34,,5.958,0.415,3.882,1.61,0.565,0.836,7.073,0,0,0,-0.082,1.98,,5.30%,OXY,67459910
8068,34833,2018-12-31,2019-03-31,2019-05-31,-52.065,0.447,7.567,11.468,11.494,9.373,9.373,2.061,4.893,0.588,0.224,0.482,0.259,0.569,0.3,0.451,0.198,0.184,0.149,0.263,0.192,0.138,0.192,0.139,0.113,0.232,0.673,0.327,0.332,0.327,0.038,0.037,0.103,0.123,0.528,0.237,1.206,0.014,0.34,0.448,1.109,0.969,0.34,0.316,0.735,0.466,0.521,0.426,1.086,11.395,11.985,0.303,1.153,1.315,,6.106,0.408,3.316,1.564,0.572,0.85,7.295,0,0,0,-0.081,1.68,,6.27%,OXY,67459910
8068,34833,2018-12-31,2019-03-31,2019-06-30,-52.598,0.447,7.567,11.585,11.612,9.469,9.469,2.082,4.944,0.588,0.224,0.482,0.259,0.569,0.3,0.451,0.198,0.184,0.149,0.263,0.192,0.138,0.192,0.139,0.113,0.232,0.673,0.327,0.332,0.327,0.038,0.037,0.103,0.123,0.528,0.237,1.206,0.014,0.34,0.448,1.109,0.969,0.34,0.316,0.735,0.466,0.521,0.426,1.086,11.395,11.985,0.303,1.153,1.315,,6.106,0.408,3.316,1.564,0.572,0.85,7.295,0,0,0,-0.081,1.698,,6.21%,OXY,67459910
8068,34833,2018-12-31,2019-03-31,2019-07-31,-53.752,0.447,7.567,11.834,11.861,9.672,9.672,2.128,5.052,0.588,0.224,0.482,0.259,0.569,0.3,0.451,0.198,0.184,0.149,0.263,0.192,0.138,0.192,0.139,0.113,0.232,0.673,0.327,0.332,0.327,0.038,0.037,0.103,0.123,0.528,0.237,1.206,0.014,0.34,0.448,1.109,0.969,0.34,0.316,0.735,0.466,0.521,0.426,1.086,11.395,11.985,0.303,1.153,1.315,,6.106,0.408,3.316,1.564,0.572,0.85,7.295,0,0,0,-0.081,1.735,,6.07%,OXY,67459910
8068,34833,2018-12-31,2019-06-30,2019-08-31,-48.648,0.593,6.665,10.328,10.352,8.61,8.61,2.113,4.945,0.619,0.209,0.485,0.261,0.558,0.283,0.436,0.201,0.173,0.151,0.263,0.181,0.13,0.181,0.142,0.115,0.231,0.672,0.328,0.335,0.328,0.037,0.037,0.107,0.134,0.542,0.24,1.195,0.022,0.337,0.45,1.143,1.008,0.34,0.348,0.723,0.466,0.52,0.427,1.084,10.874,12.35,0.317,1.103,1.274,,6.098,0.414,3.417,1.591,0.579,0.862,8.621,0,0,0,-0.091,1.744,0.014,7.18%,OXY,67459910
8068,34833,2018-12-31,2019-06-30,2019-09-30,-49.756,0.593,6.665,10.563,10.588,8.806,8.806,2.162,5.058,0.619,0.209,0.485,0.261,0.558,0.283,0.436,0.201,0.173,0.151,0.263,0.181,0.13,0.181,0.142,0.115,0.231,0.672,0.328,0.335,0.328,0.037,0.037,0.107,0.134,0.542,0.24,1.195,0.022,0.337,0.45,1.143,1.008,0.34,0.348,0.723,0.466,0.52,0.427,1.084,10.874,12.35,0.317,1.103,1.274,,6.098,0.414,3.417,1.591,0.579,0.862,8.621,0,0,0,-0.091,1.784,0.015,7.11%,OXY,67459910
8068,34833,2018-12-31,2019-06-30,2019-10-31,-45.314,0.593,6.665,9.62,9.643,8.02,8.02,1.969,4.606,0.619,0.209,0.485,0.261,0.558,0.283,0.436,0.201,0.173,0.151,0.263,0.181,0.13,0.181,0.142,0.115,0.231,0.672,0.328,0.335,0.328,0.037,0.037,0.107,0.134,0.542,0.24,1.195,0.022,0.337,0.45,1.143,1.008,0.34,0.348,0.723,0.466,0.52,0.427,1.084,10.874,12.35,0.317,1.103,1.274,,6.098,0.414,3.417,1.591,0.579,0.862,8.621,0,0,0,-0.091,1.625,0.013,7.80%,OXY,67459910
8068,34833,2018-12-31,2019-09-30,2019-11-30,-34.923,0.912,7.446,15.872,15.872,27.55,27.949,1.809,4.38,2.32,0.063,0.465,0.21,0.528,0.108,0.32,0.199,0.053,0.125,0.263,0.05,0.056,0.056,0.117,0.095,0.156,0.489,0.432,0.439,0.444,0.031,0.03,0.079,0.12,0.432,0.314,2.289,0.016,0.251,0.519,0.919,0.817,0.34,0.298,0.817,0.775,0.594,0.508,1.535,2.959,6.562,0.316,1.133,1.287,,6.065,0.295,3.56,1.712,0.413,0.762,6.897,0,0,0,-0.11,0.951,0.189,8.19%,OXY,67459910
8068,34833,2018-12-31,2019-09-30,2019-12-31,-37.314,0.912,7.446,16.959,16.959,29.436,29.862,1.933,4.68,2.32,0.063,0.465,0.21,0.528,0.108,0.32,0.199,0.053,0.125,0.263,0.05,0.056,0.056,0.117,0.095,0.156,0.489,0.432,0.439,0.444,0.031,0.03,0.079,0.12,0.432,0.314,2.289,0.016,0.251,0.519,0.919,0.817,0.34,0.298,0.817,0.775,0.594,0.508,1.535,2.959,6.562,0.316,1.133,1.287,,6.065,0.295,3.56,1.712,0.413,0.762,6.897,0,0,0,-0.11,1.016,0.202,7.67%,OXY,67459910
8068,34833,2018-12-31,2019-09-30,2020-01-31,-35.964,0.912,7.446,16.346,16.346,28.371,28.783,1.863,4.511,2.32,0.063,0.465,0.21,0.528,0.108,0.32,0.199,0.053,0.125,0.263,0.05,0.056,0.056,0.117,0.095,0.156,0.489,0.432,0.439,0.444,0.031,0.03,0.079,0.12,0.432,0.314,2.289,0.016,0.251,0.519,0.919,0.817,0.34,0.298,0.817,0.775,0.594,0.508,1.535,2.959,6.562,0.316,1.133,1.287,,6.065,0.295,3.56,1.712,0.413,0.762,6.897,0,0,0,-0.11,0.979,0.195,7.96%,OXY,67459910
8068,34833,2019-12-31,2019-12-31,2020-02-29,-33.627,0.928,8.755,19.488,19.488,-27.283,-26.836,1.437,3.974,,-0.032,0.485,0.192,0.54,0.009,0.273,0.129,-0.023,0.081,3.726,-0.042,0.013,-0.023,0.065,0.055,0.101,0.332,0.535,0.543,0.535,0.038,0.038,0.048,0.077,0.346,0.366,4.044,0.015,0.199,0.525,0.662,0.493,0.098,0.138,0.917,1.152,0.687,0.579,2.194,0.309,4.145,0.239,1.153,1.25,,6.924,0.266,3.571,1.606,0.277,0.596,5.464,0,0,0,-0.105,0.857,,9.65%,OXY,67459910
8068,34833,2019-12-31,2019-12-31,2020-03-31,-11.894,0.928,8.755,6.893,6.893,-9.65,-9.492,0.508,1.406,,-0.032,0.485,0.192,0.54,0.009,0.273,0.129,-0.023,0.081,3.726,-0.042,0.013,-0.023,0.065,0.055,0.101,0.332,0.535,0.543,0.535,0.038,0.038,0.048,0.077,0.346,0.366,4.044,0.015,0.199,0.525,0.662,0.493,0.098,0.138,0.917,1.152,0.687,0.579,2.194,0.309,4.145,0.239,1.153,1.25,,6.924,0.266,3.571,1.606,0.277,0.596,5.464,0,0,0,-0.105,0.303,,27.30%,OXY,67459910
8068,34833,2019-12-31,2019-12-31,2020-04-30,-17.141,0.928,8.755,9.881,9.881,-13.833,-13.607,0.733,2.026,,-0.032,0.485,0.192,0.54,0.009,0.273,0.129,-0.023,0.081,3.726,-0.042,0.013,-0.023,0.065,0.055,0.101,0.332,0.535,0.543,0.535,0.038,0.038,0.048,0.077,0.346,0.366,4.044,0.015,0.199,0.525,0.662,0.493,0.098,0.138,0.917,1.152,0.687,0.579,2.194,0.309,4.145,0.239,1.153,1.25,,6.924,0.266,3.571,1.606,0.277,0.596,5.464,0,0,0,-0.105,0.437,,19.00%,OXY,67459910
8068,34833,2019-12-31,2020-03-31,2020-05-31,-10.575,2.968,6.454,-259,-259,-3.076,-3.061,0.496,1.501,,-0.14,0.483,0.155,0.537,-0.108,0.179,0.14,-0.115,0.071,3.726,-0.164,-0.031,-0.117,0.058,0.049,0.133,0.356,0.514,0.53,0.523,0.035,0.034,0.051,0.096,0.317,0.366,3.068,0.032,0.199,0.533,0.9,0.615,0.098,0.177,0.885,1.092,0.665,0.569,2.06,-1.751,3.045,0.257,1.131,1.251,,7.181,0.247,4.694,1.878,0.358,0.765,7.425,0,0,0,-0.13,0.377,,24.40%,OXY,67459910
8068,34833,2019-12-31,2020-03-31,2020-06-30,-14.944,2.968,6.454,-366,-366,-4.347,-4.326,0.7,2.121,,-0.14,0.483,0.155,0.537,-0.108,0.179,0.14,-0.115,0.071,3.726,-0.164,-0.031,-0.117,0.058,0.049,0.133,0.356,0.514,0.53,0.523,0.035,0.034,0.051,0.096,0.317,0.366,3.068,0.032,0.199,0.533,0.9,0.615,0.098,0.177,0.885,1.092,0.665,0.569,2.06,-1.751,3.045,0.257,1.131,1.251,,7.181,0.247,4.694,1.878,0.358,0.765,7.425,0,0,0,-0.13,0.532,,0.22%,OXY,67459910
8068,34833,2019-12-31,2020-03-31,2020-07-31,-13.114,2.968,6.454,-314.8,-314.8,-3.739,-3.721,0.614,1.861,,-0.14,0.483,0.155,0.537,-0.108,0.179,0.14,-0.115,0.071,3.726,-0.164,-0.031,-0.117,0.058,0.049,0.133,0.356,0.514,0.53,0.523,0.035,0.034,0.051,0.096,0.317,0.366,3.068,0.032,0.199,0.533,0.9,0.615,0.098,0.177,0.885,1.092,0.665,0.569,2.06,-1.751,3.045,0.257,1.131,1.251,,7.181,0.247,4.694,1.878,0.358,0.765,7.425,0,0,0,-0.13,0.467,,0.25%,OXY,67459910
8068,34833,2019-12-31,2020-06-30,2020-08-31,-7.843,1.278,10.013,-1.475,-1.475,-1.005,-0.893,0.538,1.938,,-0.483,0.353,-0.243,0.413,-0.53,-0.092,0.081,-0.344,-0.092,3.726,-0.487,-0.124,-0.346,-0.072,-0.061,0.085,0.295,0.554,0.578,0.563,0.035,0.034,0.042,0.096,0.276,0.395,5.414,0.041,0.177,0.545,0.591,0.466,0.098,0.09,0.905,1.313,0.695,0.602,2.369,-6.54,-3.792,0.234,1.07,1.184,,8.682,0.207,5.144,2.482,0.303,0.705,9.137,0,0,0,-0.178,0.552,-0.002,0.31%,OXY,67459910
8068,34833,2019-12-31,2020-06-30,2020-09-30,-6.163,1.278,10.013,-1.159,-1.159,-0.789,-0.702,0.423,1.523,,-0.483,0.353,-0.243,0.413,-0.53,-0.092,0.081,-0.344,-0.092,3.726,-0.487,-0.124,-0.346,-0.072,-0.061,0.085,0.295,0.554,0.578,0.563,0.035,0.034,0.042,0.096,0.276,0.395,5.414,0.041,0.177,0.545,0.591,0.466,0.098,0.09,0.905,1.313,0.695,0.602,2.369,-6.54,-3.792,0.234,1.07,1.184,,8.682,0.207,5.144,2.482,0.303,0.705,9.137,0,0,0,-0.178,0.434,-0.002,0.40%,OXY,67459910
8068,34833,2019-12-31,2020-06-30,2020-10-31,-5.621,1.278,10.013,-1.057,-1.057,-0.72,-0.64,0.386,1.389,,-0.483,0.353,-0.243,0.413,-0.53,-0.092,0.081,-0.344,-0.092,3.726,-0.487,-0.124,-0.346,-0.072,-0.061,0.085,0.295,0.554,0.578,0.563,0.035,0.034,0.042,0.096,0.276,0.395,5.414,0.041,0.177,0.545,0.591,0.466,0.098,0.09,0.905,1.313,0.695,0.602,2.369,-6.54,-3.792,0.234,1.07,1.184,,8.682,0.207,5.144,2.482,0.303,0.705,9.137,0,0,0,-0.178,0.396,-0.001,0.44%,OXY,67459910
8068,34833,2019-12-31,2020-09-30,2020-11-30,-7.792,1.888,9.778,-1.579,-1.579,-1,-0.915,0.724,3.218,,-0.667,0.342,-0.312,0.402,-0.747,-0.235,0.065,-0.44,-0.1,3.726,-0.669,-0.146,-0.433,-0.075,-0.065,0.085,0.27,0.579,0.616,0.579,0.039,0.036,0.032,0.116,0.257,0.413,5.729,0.059,0.171,0.542,0.587,0.385,0.098,0.103,0.904,1.436,0.717,0.618,2.539,-8.333,-4.364,0.189,0.97,1.097,,8.054,0.211,6.071,2.939,0.314,0.746,17.671,0,0,0,-0.177,0.834,,0.25%,OXY,67459910
